,Happiness Score,GDP per Capita,Social Support,Health,Freedom,Generosity,Corruption Perception,Overall Rank,clusters,cluster
0,1.9193884028409995,0.8313581199510286,0.9193048498363873,1.4585582328864617,1.370339785140958,0.8867781511975318,2.555175144091654,-1.7140754315119116,2,violet
1,1.8961287671058995,0.6237494867619275,1.0785384371090225,1.4847185641815779,1.1355410771014876,2.118790561880992,0.08113492940065227,-1.6913918008607332,2,violet
2,1.8657123203753843,0.6747975379845583,0.9527402787269043,1.1859765593761948,1.2670411144029405,1.2807006973600117,3.1221963969035644,-1.668708170209555,2,violet
3,1.8612393135032497,0.9690952840659767,0.8632468949847164,1.2291145783760982,1.3968822477888985,1.330150736779646,2.068509309455315,-1.6460245395583768,2,violet
4,1.776252182932691,0.6765828972889768,0.8380570596688254,1.3124521704269987,1.162338755736427,2.3113808046921034,1.7533098483374223,-1.6233409089071984,2,violet
5,1.7574655540697255,0.5971454289788035,0.8249184765004647,1.2450311605993354,1.2179758409023014,0.32808100939748497,2.501308569518207,-1.6006572782560202,2,violet
6,1.732416715585772,0.6835259612506039,0.7098728137687755,1.2602539430846371,1.0525320773299243,2.4702390563276793,1.6517100220380003,-1.577973647604842,2,violet
7,1.7198922963437948,0.6885293755975543,0.736754052894846,1.3338375270551432,1.3335248790162915,1.468169328945518,2.721041527184149,-1.5552900169536636,2,violet
8,1.6501133891384943,0.5088252470923268,0.8291771896653812,1.3236345897325552,1.2032371176530843,2.4606139593692142,2.63908611174402,-1.5326063863024855,2,violet
9,1.6483241863896405,0.6926511310287427,0.7976445900613163,1.4182770363368835,1.2789086577984143,2.1127859142371794,1.9915316632826994,-1.509922755651307,2,violet
10,1.6429565781430788,0.4611936241682743,0.5400075454035822,1.346081051842249,-0.2399454848319124,1.1953110757193217,-0.4841974374097803,-1.487239125000129,4,mediumpurple
11,1.5964373066728788,-0.14007571490864335,0.5821416224607384,1.1273300756459579,1.1673792714796654,0.5175806247448691,-0.23548675150795795,-1.4645554943489507,4,mediumpurple
12,1.573177670937779,0.7006962686350725,0.7608263535504398,1.2503774997563717,1.1072121025445514,1.1878935698063764,0.48388979638462576,-1.4418718636977723,2,violet
13,1.561547853070229,0.002664863553254878,-0.3945534669996548,0.940289828648271,0.19787754086560086,-0.4911118757738496,0.7182005069054277,-1.4191882330465941,4,mediumpurple
14,1.5007149596091975,0.8269498253722177,0.6100195816892361,1.1335334615380914,0.6076906119899268,1.8075202244627586,0.23624577532584193,-1.396504602395416,2,violet
15,1.3790491726871352,-0.08395812492038003,0.5670095990875228,0.4610782684809476,0.25325941004447583,-0.4469600548634618,0.3812233052421651,-1.3738209717442376,4,mediumpurple
16,1.345948921833339,1.200332376197504,0.5270199804325594,1.366772608732458,1.0529787053071733,0.7416069640441767,2.1836202237665585,-1.3511373410930594,2,violet
